OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
14610,1964,CA,USF,TOI, ,0,1964/09/20 00:00:00+00,,2,,1,269.4091,,,,55,,1960,1791162.285,6380.134853
14611,1964,CA,USF,TOI, ,0,1964/10/04 00:00:00+00,,3,,1,368.0269,,,,69,,1960,2442929.617,10355.9647
14612,1964,CA,USF,TOI, ,0,,,5,,1,682.3732,,,,0,,1960,4526494.297,11883.22735
14613,1964,CA,USF,TOI, ,0,1964/09/21 00:00:00+00,,3,,1,26.95851,,,,58,,1960,177724.5938,2190.750576
14614,1964,CA,USF,TOI, ,0,1964/09/02 00:00:00+00,,4,,1,99.76582,,,,56,,1960,653966.0977,4203.451432
14615,1964,CA,USF,TOI, ,0,1964/06/29 00:00:00+00,,9,,1,361.7966,,,,5,,1960,2375227.203,6729.496319
14616,1964,CA,USF,MDF,HOWARD'S,0,1964/08/15 00:00:00+00,,9,,1,18.59044,,,,52,,1960,134169.8828,1659.523146
14617,1964,CA,USF,MDF,HORSE,0,1964/09/26 00:00:00+00,,9,,1,400.5537,,,,54,,1960,2927465.066,7379.228595
14618,1964,CA,USF,MDF,CASUSE,0,1964/07/13 00:00:00+00,,9,,1,8.261701,,,,12,,1960,60201.97656,932.1118676
14619,1964,CA,CDF,HUU,MATTOLE,0,1964/09/23 00:00:00+00,,14,,1,16492.71,,,,0,,1960,114670804.2,57381.22548
14620,1964,CA,USF,KNF,CRATER,0,1964/04/14 00:00:00+00,,9,,1,13.44071,,,,3,,1960,96763.55859,1446.966014
14621,1964,CA,USF,KNF,DYSERT CDF,0,1964/05/08 00:00:00+00,,9,,1,6.829375,,,,7,,1960,49994.18359,834.9058943
14622,1964,CA,USF,KNF,WILSON GULCH,0,1964/07/03 00:00:00+00,,1,,1,10.70801,,,,34,,1960,76978.52344,1108.543604
14623,1964,CA,USF,KNF,NATUKET,0,1964/09/04 00:00:00+00,,2,,1,22.25347,,,,120,,1960,160383.0391,1657.747262
14624,1964,CA,USF,KNF,GARNER RANCH,0,1964/09/28 00:00:00+00,,3,,1,15.55387,,,,130,,1960,112730.2734,1506.114605
14625,1964,CA,USF,SRF,BASIN,0,1964/07/13 00:00:00+00,,1,,1,5.476758,,,,400125,,1960,38057.51953,692.4344816
14626,1964,CA,USF,SRF,SPRING,0,1964/07/13 00:00:00+00,,1,,1,4.978999,,,,400126,,1960,34610.85938,660.33554
14627,1964,CA,USF,SRF,SWIM,0,1964/07/13 00:00:00+00,,1,,1,17.92475,,,,400141,,1960,124454.0352,1252.168981
14628,1964,CA,USF,SRF,SIX,0,1964/07/13 00:00:00+00,,1,,1,12.94555,,,,400142,,1960,89782.625,1063.541855
14629,1964,CA,USF,SRF,COBB,0,1964/07/13 00:00:00+00,,1,,1,5.974828,,,,400143,,1960,41432.27344,722.4833679
14630,1964,CA,USF,SRF,RANCH,0,1964/07/13 00:00:00+00,,1,,1,5.725791,,,,400153,,1960,39786.23047,707.9861353
14631,1964,CA,USF,SRF,HAVEN,0,1964/09/15 00:00:00+00,,5,,1,12.4474,,,,400154,,1960,87005.62891,1046.965358
14632,1964,CA,USF,SRF,TRINITY,0,1964/08/18 00:00:00+00,,9,,1,9.534347,,,,300405,,1960,67962.8125,1139.529747
14633,1964,CA,CDF,LNU,C. HANLY,0,1964/09/19 00:00:00+00,,14,,1,55960.7,,,,198,,1960,371187474.1,143627.2831
14634,1964,CA,CDF,LNU,CACHE CREEK,0,1964/07/11 00:00:00+00,,14,,1,375.155,,,,12,,1960,2514632.141,6720.322927
14635,1964,CA,CDF,LNU,CRABTREE,0,1964/08/09 00:00:00+00,,14,,1,2267.375,,,,125,,1960,15324513.24,17835.63695
14636,1964,CA,CDF,CZU,CROCKER ESTATE #16,0,1964/09/21 00:00:00+00,,14,,1,1544.092,,,,100,,1960,9994435.844,18492.95372
14637,1964,CA,CDF,TCU,DON PEDRO,0,1964/06/22 00:00:00+00,,14,,1,1577.677,,,,39,,1960,10233330.75,20738.27225
14638,1964,CA,CDF,BTU,DRY CREEK,0,1964/10/13 00:00:00+00,,14,,1,261.0143,,,,452,,1960,1781696.324,5776.340342
14639,1964,CA,CDF,TCU,EMERSON R.I. ESCAPE,0,1964/08/10 00:00:00+00,,14,,1,2881.749,,,,86,,1960,18746821.89,23247.25572
14640,1964,CA,CDF,TCU,GOODWIN DAM,0,1964/06/25 00:00:00+00,,14,,1,2287.247,,,,42,,1960,14877361.48,20949.38081
14641,1964,CA,CDF,LMU,HARRISON SPRINGS,0,1964/08/07 00:00:00+00,,14,,1,1176.485,,,,82,,1960,8312970.875,11972.99333
14642,1964,CA,CDF,LMU,HIGHWAY 395,0,1964/08/04 00:00:00+00,,14,,1,633.8925,,,,14,,1960,4559301.973,12130.13701
14643,1964,CA,CDF,AEU,INDIAN CREEK FIRE,0,1964/07/12 00:00:00+00,,14,,1,725.2099,,,,69,,1960,4802262.703,9103.328489
14644,1964,CA,CDF,LNU,J. BASSFORD,0,1964/08/16 00:00:00+00,,14,,1,633.6125,,,,6,,1960,4174964.012,10312.47178
14645,1964,CA,CDF,MEU,J.WHITTAKER,0,1964/07/10 00:00:00+00,,14,,1,112.6761,,,,94,,1960,768659.3086,4373.374653
14646,1964,CA,CDF,AEU,JOERGER,0,1964/07/10 00:00:00+00,,14,,1,1514.297,,,,67,,1960,10058129.89,14608.29956
14647,1964,CA,CDF,SNU,MILL CREEK,0,1964/09/22 00:00:00+00,,14,,1,366.6861,,,,344,,1960,2432751.371,6181.61543
14648,1964,CA,CDF,LNU,MILLER CANYON,0,1964/09/24 00:00:00+00,,14,,1,1663.005,,,,8,,1960,10991348.98,13845.97037
14649,1964,CA,CDF,SNU,NUNS CANYON,0,1964/09/19 00:00:00+00,,14,,1,9807.691,,,,331,,1960,64706164.07,50917.34581
14650,1964,CA,CDF,TGU,HIGHWAY 36E #2,0,1964/06/25 00:00:00+00,,14,,1,432.2021,,,,63,,1960,3011938.855,8206.491306
14651,1964,CA,CDF,TGU,LIGHTNING #5,0,1964/07/12 00:00:00+00,,14,,1,448.5604,,,,89,,1960,3101975.129,7290.491917
14652,1964,CA,CDF,TGU,PRICE RANCH,0,1964/09/18 00:00:00+00,,14,,1,694.7075,,,,163,,1960,4845788.316,9894.586326
14653,1964,CA,CDF,TGU,LIGHTNING #15,0,1964/07/13 00:00:00+00,,14,,1,288.8199,,,,99,,1960,2004093.754,5991.273564
14654,1964,CA,CDF,TGU,DAVIES #2,0,1964/07/03 00:00:00+00,,14,,1,488.9627,,,,74,,1960,3365130.793,7781.656281
14655,1964,CA,USF,PNF, ,0,,,9,,1,72.75801,,,,119,,1960,502137.3594,3853.019374
14656,1964,CA,USF,PNF, ,0,,,1,,1,170.3345,,,,98,,1960,1173570.836,5631.845904
14657,1964,CA,USF,PNF, ,0,,,9,,1,221.187,,,,55,,1960,1521844.113,7919.069056
14658,1964,CA,USF,PNF, ,0,,,9,,1,2351.305,,,,138,,1960,16140606.38,20279.86973
14659,1964,CA,USF,PNF,COOKS,0,1964/07/24 00:00:00+00,,9,,1,500.9348,,,,66,,1960,3477364.406,8371.332623
14660,1964,CA,USF,SNF, ,0,,,14,,1,105.6296,,,,1,,1960,676433.707,3366.065611
14661,1964,CA,USF,SNF, ,0,,,14,,1,28.9108,,,,2,,1960,185140.0156,1695.680201
14662,1964,CA,USF,MDF,DOME,0,1964/07/12 00:00:00+00,,9,,1,3.392799,,,,6,,1960,24719.04297,589.8218544
14663,1964,CA,USF,MDF,SHIELDS,0,1964/10/12 00:00:00+00,,9,,1,16.85791,,,,61,,1960,121512.3711,1320.507127
14664,1964,CA,CDF,MEU,B.SLOAN,0,1964/07/27 00:00:00+00,,14,,1,849.303,,,,131,,1960,5801195.672,11620.70424
14665,1964,CA,CDF,NEU,BEALE #4,0,1964/09/02 00:00:00+00,,14,,1,426.0432,,,,34,,1960,2867174.984,6397.24851
14666,1964,CA,CDF,NEU,BREWER,0,1964/06/19 00:00:00+00,,14,,1,293.0387,,,,116,,1960,1965966.52,7042.882877
14667,1964,CA,CDF,SHU,DUNCAN,0,1964/08/25 00:00:00+00,,14,,1,169.7765,,,,42,,1960,1191236.766,5285.230533
14668,1964,CA,CDF,SHU,LONE PINE RANCH,0,1964/08/24 00:00:00+00,,14,,1,1321.152,,,,4,,1960,9125879.82,15782.83431
14669,1964,CA,CDF,SHU,HAYFORK HWY. #2,0,1964/08/25 00:00:00+00,,9,,1,18712.5,,,,28,,1960,131492557.3,65012.27753
14670,1964,CA,CDF,MMU,WOOD-SCHAUBACH,0,1964/07/25 00:00:00+00,,18,,1,492.4161,,,,0,,1960,3136455.156,7478.488398
14671,1964,CA,USF,LPF,COYOTE,0,1964/09/22 00:00:00+00,,14,,1,65338.89,,,,29,,1960,390348269.1,137526.4887
14672,1964,CA,USF,LPF, ,0,,,9,,1,1363.054,,,,1,,1960,8127221.777,13159.98765
14673,1964,CA,CDF,SNU, ,0,,,14,,,2603.142,,,,0,,1960,17183630.6,16139.15769
14674,1964,CA,CCO,SBC,POLO,0,1964/03/07 00:00:00+00,,14,,1,684.291,,,,94,,1960,4079778.305,14456.8286
14675,1964,CA,USF,STF,BRIDGE ,,1964/07/10 00:00:00+00,1964/07/11 00:00:00+00,9,6,1,63.64492,20090305,,,13,,1960,419605.4766,2708.911259
14676,1964,CA,NPS,KNP,WILLIAMS,0,1964/10/02 00:00:00+00,1964/10/05 00:00:00+00,3,8,1,13.12442,,,,4017,,1960,82853.26563,1498.261048
14677,1963,CA,USF,LPF, ,0,,,9,,1,1552.7,,,,16,,1960,9326831.059,12553.03541
14678,1963,CA,CDF,NEU,CAMP BEALE #29,0,1963/08/10 00:00:00+00,,14,,1,501.9618,,,,29,,1960,3380427.68,7448.452385
14679,1963,CA,CDF,LNU,FOLEY FARM RI ESCAPE,0,1963/09/27 00:00:00+00,,14,,1,382.9356,,,,78,,1960,2550847.012,6680.253039
14680,1963,CA,CDF,SNU,LANZI,0,1963/08/31 00:00:00+00,,14,,1,376.9302,,,,206,,1960,2476350.488,8492.298134
14681,1963,CA,CDF,HUU,MCGARVEY CREEK,0,1963/07/12 00:00:00+00,,14,,1,97.92978,,,,0000004A,,1960,706331.3594,3002.09363
14682,1963,CA,CDF,BTU,ORO-CHICO RD.,0,1963/07/03 00:00:00+00,,14,,1,349.6436,,,,123,,1960,2382887.352,7651.430677
14683,1963,CA,CDF,TCU,ROADSIDE #12,0,1963/08/12 00:00:00+00,,14,,1,193.0658,,,,60,,1960,1254382.613,4538.515308
14684,1963,CA,CDF,LNU,ROADSIDE #45,0,1963/07/27 00:00:00+00,,14,,1,1895.002,,,,48,,1960,12460215.6,14525.99492
14685,1963,CA,CDF,TCU,ROTELLI,0,1963/09/26 00:00:00+00,,14,,1,363.9547,,,,98,,1960,2369072.805,7357.378776
14686,1963,CA,CDF,TUU,BALANCE ROCK,0,1963/08/25 00:00:00+00,,14,,1,326.8597,,,,85,,1960,2015564.859,6936.9492
14687,1963,CA,CDF,TUU,BALD MOUNTAIN,0,1963/06/09 00:00:00+00,,14,,1,313.0777,,,,19,,1960,1930681.629,5325.064067
14688,1963,CA,CDF,SLU,JACK RANCH,0,1963/07/14 00:00:00+00,,14,,1,596.6898,,,,94,,1960,3675854.156,13063.2524
14689,1963,CA,CDF,MMU,SAN LUIS #4,0,1963/07/15 00:00:00+00,,14,,1,1264.135,,,,0000016A,,1960,8040391.648,28683.08981
14690,1963,CA,CDF,TUU,WIGGLETAIL,0,1963/07/27 00:00:00+00,,14,,1,587.6402,,,,53,,1960,3640644.73,9295.489238
14691,1963,CA,USF,BDF, ,0,,,14,,1,353.1123,,,,0,,1960,2079105.629,7177.950878
14692,1963,CA,CDF,RRU,RAILROAD #26,0,1963/08/18 00:00:00+00,,14,,1,1331.88,,,,361,,1960,7856785.055,18217.14038
14693,1963,CA,CDF,RRU, ,0,,,14,,1,629.443,,,,0,,1960,3715585.273,9571.545026
14694,1963,CA,CDF,RRU, ,0,,,14,,1,592.5388,,,,0,,1960,3497298.758,7901.222454
14695,1963,CA,CDF,RRU, ,0,,,14,,1,957.4402,,,,0,,1960,5650055.469,10441.45729
14696,1963,CA,CCO,VNC,RED MOUNTAIN,0,1963/01/05 00:00:00+00,,14,,1,1389.385,,,,0,,1960,8267289.074,16336.28414
14697,1963,CA,CCO,VNC,SQUAW FLAT,0,1963/08/20 00:00:00+00,,14,,1,439.2643,,,,0,,1960,2620829.352,11071.22051
14698,1963,CA,CCO,VNC,RAMONA,0,1963/11/02 00:00:00+00,,14,,1,53.52326,,,,0,,1960,319104.4141,2572.652017
14699,1963,CA,CCO,KRN,BODFISH OAKS,0,1963/06/21 00:00:00+00,,14,,1,568.5868,,,,127,,1960,3487441.902,9822.041913
14700,1963,CA,CDF,SLU,MARGARITA LAKE,0,1963/07/14 00:00:00+00,,14,,1,298.3816,,,,93,,1960,1818008.094,13438.34893
14701,1963,CA,CDF,SLU,SPEICHER,0,1963/08/02 00:00:00+00,,14,,1,589.9444,,,,116,,1960,3577941.891,9131.002287
14702,1963,CA,CDF,BEU,MARKHAM,0,1963/09/15 00:00:00+00,,14,,1,593.1084,,,,179,,1960,3702743.34,7939.520582
14703,1963,CA,CDF,FKU,JESSE MORROW,0,1963/08/30 00:00:00+00,,14,,1,2793.705,,,,75,,1960,17635774.68,19777.87207
14704,1963,CA,USF,CNF, ,0,,,1,,1,82.49551,,,,19,,1960,473600.2734,2949.863391
14705,1963,CA,USF,BDF, ,0,,,14,,1,6.079537,,,,0,,1960,35790.78906,716.0017263
14706,1963,CA,USF,BDF, ,0,,,14,,1,72.55705,,,,0,,1960,430777.9883,3430.319794
14707,1963,CA,USF,BDF, ,0,,,14,,1,120.8301,,,,0,,1960,716147.1328,4659.854986
14708,1963,CA,CDF,SHU,S.P.R.R. #14,0,1963/08/19 00:00:00+00,,14,,1,725.5471,,,,153,,1960,5107692.984,9934.62462
14709,1963,CA,CDF,SHU,COLEMAN FOREBAY,0,1963/08/29 00:00:00+00,,14,,1,664.183,,,,0,,1960,4643166.949,13013.35592
14710,1963,CA,CDF,TGU,MENDENHALL #2,0,1963/08/12 00:00:00+00,,14,,1,293.5449,,,,72,,1960,2038355.559,6257.763709
14711,1963,CA,CDF,TGU,LIGHTNING #2,0,1963/06/16 00:00:00+00,,14,,1,642.7307,,,,24,,1960,4421094.742,8448.271717
14712,1963,CA,USF,KNF, ,0,,,14,,1,8.990826,,,,21,,1960,64522.42188,962.3360904
14713,1963,CA,CDF,TGU,DEADHORSE,0,1963/08/12 00:00:00+00,,14,,1,691.6883,,,,71,,1960,4826656.867,11674.73665
14714,1963,CA,CDF,TGU,PINE CREEK,0,1963/08/22 00:00:00+00,,9,,1,492.592,,,,81,,1960,3398394.941,7346.530011
14715,1963,CA,USF,LNF, ,0,,,9,,1,260.316,,,,75,,1960,1796019.988,7139.666984
14716,1963,CA,USF,LNF, ,0,,,14,,1,709.4899,,,,73,,1960,4978902.195,11540.0636
14717,1963,CA,CCO,LAC, ,0,1963/08/14 00:00:00+00,,14,,1,2683.298,,,,0,,1960,16050008.55,24890.93461
14718,1963,CA,CCO,LAC, ,0,1963/08/13 00:00:00+00,,14,,1,11.26012,,,,0,,1960,66706.55859,1051.517296
14719,1963,CA,CCO,LAC, ,0,1963/09/11 00:00:00+00,,14,,1,5.948943,,,,0,,1960,35235.35938,792.7214116
14720,1963,CA,CCO,LAC, ,0,1963/08/16 00:00:00+00,,14,,1,154.4256,,,,0,,1960,919606.1406,4977.862374
14721,1963,CA,CCO,LAC, ,0,1963/07/21 00:00:00+00,,14,,1,140.8256,,,,0,,1960,840372.8438,4242.102003
14722,1963,CA,CCO,LAC, ,0,1963/08/16 00:00:00+00,,14,,1,6.999516,,,,0,,1960,41737.24609,960.3045466
14723,1963,CA,CCO,LAC, ,0,1963/07/16 00:00:00+00,,14,,1,81.87345,,,,0,,1960,488130.4883,4308.478801
14724,1963,CA,CCO,LAC, ,0,1963/08/28 00:00:00+00,,14,,1,187.6808,,,,0,,1960,1121372.207,5085.410787
14725,1963,CA,CCO,LAC, ,0,1963/08/09 00:00:00+00,,14,,1,1.768409,,,,0,,1960,10436.15234,443.6523791
14726,1963,CA,CCO,LAC, ,0,1963/08/30 00:00:00+00,,14,,1,29.87173,,,,0,,1960,175515.1016,2157.220214
14727,1963,CA,CCO,LAC, ,0,1963/06/14 00:00:00+00,,14,,1,28.42875,,,,0,,1960,166781.4414,2170.128424
14728,1963,CA,CCO,LAC, ,0,1963/08/20 00:00:00+00,,14,,1,19.55894,,,,0,,1960,116283.5078,1273.496703
14729,1963,CA,CCO,LAC, ,0,1963/09/10 00:00:00+00,,14,,1,10.60774,,,,0,,1960,62813.98438,1169.451291
14730,1963,CA,CCO,LAC, ,0,1963/02/23 00:00:00+00,,14,,1,45.28885,,,,0,,1960,269464.2852,2911.124333
14731,1963,CA,CCO,LAC, ,0,1963/07/04 00:00:00+00,,14,,1,5.934645,,,,0,,1960,35104.27734,741.9348283
14732,1963,CA,CCO,LAC, ,0,1963/09/11 00:00:00+00,,14,,1,126.5959,,,,0,,1960,749958.8438,6484.063247
14733,1963,CA,CCO,LAC, ,0,1963/07/02 00:00:00+00,,14,,1,157.3233,,,,0,,1960,931581.3594,5324.043148
14734,1963,CA,CCO,LAC, ,0,1963/09/21 00:00:00+00,,14,,1,22.51188,,,,0,,1960,133584.0156,2062.454167
14735,1963,CA,USF,SQF, ,0,,,9,,1,64.98795,,,,20,,1960,402687.3359,2536.955649
14736,1963,CA,USF,CNF, ,0,,,9,,1,570.0386,,,,16,,1960,3315878.883,7888.462031
14737,1963,CA,USF,CNF, ,0,,,9,,1,56.97746,,,,14,,1960,327252.6836,2314.040144
14738,1963,CA,USF,CNF, ,0,,,1,,1,97.66782,,,,17,,1960,565144.7227,3964.270347
14739,1963,CA,USF,CNF, ,0,,,9,,1,45.09354,,,,15,,1960,259011.7695,2058.108871
14740,1963,CA,USF,CNF, ,0,,,14,,1,210.4913,,,,7,,1960,1239009.359,5237.722628
14741,1963,CA,USF,CNF, ,0,,,14,,1,168.0953,,,,6,,1960,984390.3203,4397.945176
14742,1963,CA,USF,MDF, ,0,,,1,,1,866.8224,,,,91,,1960,6197884.375,10592.93176
14743,1963,CA,USF,MDF,PANHANDLE,0,1963/09/09 00:00:00+00,,1,,1,439.5268,,,,83,,1960,3202333.137,9527.145183
14744,1963,CA,USF,MDF,BEN,0,1963/09/08 00:00:00+00,,1,,1,366.6362,,,,84,,1960,2663476.469,6866.12395
14745,1963,CA,USF,SRF,BOX,0,1963/07/29 00:00:00+00,,2,,1,3.983048,,,,300388,,1960,28423.51172,598.4079951
14746,1963,CA,USF,SRF,BERRY,0,1963/08/01 00:00:00+00,,11,,1,4.978459,,,,300389,,1960,35293.67969,666.8173262
14747,1963,CA,USF,SRF,POWER,0,1963/09/25 00:00:00+00,,11,,1,7.966047,,,,300393,,1960,56643.76563,844.7620023
14748,1963,CA,USF,SRF,SPORT,0,1963/07/12 00:00:00+00,,10,,1,2.987333,,,,400162,,1960,20880.73828,512.8982775
14749,1963,CA,USF,KNF,HAY BARN,0,1963/07/02 00:00:00+00,,9,,1,5.76201,,,,18,,1960,42040.375,781.9620174
14750,1963,CA,CCO,VNC,CREEK ROAD,0,1963/08/28 00:00:00+00,,14,,1,929.1454,,,,00021F42,,1960,5540151.188,14067.4692
14751,1963,CA,BLM,NOD, ,0,1963/09/09 00:00:00+00,,1,,1,151.3477,,,,0,,1960,1106339.215,7365.205496
14752,1963,CA,USF,STF,PG&E #5,,1963/12/06 00:00:00+00,1963/12/07 00:00:00+00,5,6,1,68.22158,20090305,,,85,,1960,447983.3242,3126.89075
14753,1963,CA,USF,STF,CORONA ,,1963/09/03 00:00:00+00,1963/09/04 00:00:00+00,3,6,1,34.44109,20090305,,,58,,1960,225053.6836,2193.665088
14754,1963,CA,NPS,PIP, ,,1963/07/09 00:00:00+00,1963/07/09 00:00:00+00,14,6,1,176.336,Greenlee & Moldenke only mpd to prk bndry,,,,,1960,1107406.098,4631.879527
14755,1962,CA,CDF,CZU,HANNA PROP. (BUTANO),0,1962/01/09 00:00:00+00,,14,,1,242.4138,,,,8,,1960,1549678.207,5066.441055
14756,1962,CA,CDF,LNU,J. DAVIS,0,1962/09/16 00:00:00+00,,14,,1,295.5486,,,,78,,1960,1986405.66,8783.588138
14757,1962,CA,CDF,AEU,KLOTZ,0,1962/09/27 00:00:00+00,,14,,1,326.0809,,,,90,,1960,2157867.715,8222.491679
14758,1962,CA,CDF,CZU,LEIB,0,1962/01/07 00:00:00+00,,14,,1,1328.126,,,,5,,1960,8527807.766,19817.17262
14759,1962,CA,CDF,NEU,ROADSIDE #20,0,1962/07/05 00:00:00+00,,14,,1,102.553,,,,164,,1960,686581.0625,3810.963764
14760,1962,CA,CDF,LNU,ROADSIDE #3,0,1962/09/08 00:00:00+00,,14,,1,446.3342,,,,00000C17,,1960,3002749.777,7332.44802
14761,1962,CA,CDF,AEU,ROADSIDE #31 SERIES,0,1962/10/04 00:00:00+00,,14,,1,352.2316,,,,191,,1960,2339668.395,9232.196135
14762,1962,CA,CDF,MMU,ROMERO,0,1962/06/27 00:00:00+00,,14,,1,564.8898,,,,10,,1960,3603220.195,7673.583333
14763,1962,CA,CCO,VNC,SANTA PAULA CANYON,0,1962/12/04 00:00:00+00,,14,,1,2163.114,,,,0,,1960,12891965.39,14881.53263
14764,1962,CA,CDF,SLU,ARCHERY,0,1962/08/05 00:00:00+00,,14,,1,218.1121,,,,103,,1960,1332201.297,5168.772728
14765,1962,CA,CDF,FKU,FORD ESCAPE,0,1962/07/29 00:00:00+00,,14,,1,562.2184,,,,60,,1960,3580006.758,9189.428271
14766,1962,CA,CDF,FKU,LOCKWOOD,0,1962/08/28 00:00:00+00,,14,,1,1235.265,,,,77,,1960,7856397.625,11047.87274
14767,1962,CA,CDF,CZU,LINCOLN HILL,0,1962/01/08 00:00:00+00,,14,,1,3235.66,,,,7,,1960,20667020.04,21662.97973
14768,1962,CA,CDF,LMU,MODOC #1,0,1962/08/20 00:00:00+00,,14,,1,307.8548,,,,61,,1960,2183550.758,5302.799633
14769,1962,CA,CDF,TCU,O'BYRNES FERRY ROAD1,0,1962/06/02 00:00:00+00,,14,,1,1256.552,,,,44,,1960,8184105.68,16871.56202
14770,1962,CA,CDF,TCU,PROTHERS,0,1962/06/20 00:00:00+00,,14,,1,294.4375,,,,62,,1960,1923151.488,6913.667244
14771,1962,CA,CDF,LNU,ROADSIDE #1,0,1962/06/24 00:00:00+00,,14,,1,568.905,,,,00000C11,,1960,3817441.047,9854.300098
14772,1962,CA,CDF,LNU,ROADSIDE #19,0,1962/08/14 00:00:00+00,,14,,1,490.5234,,,,117,,1960,3236915.18,7645.038282
14773,1962,CA,CDF,LNU,WIDOW CREEK,0,1962/08/26 00:00:00+00,,14,,1,10326.92,,,,64,,1960,69035883.82,53568.38219
14774,1962,CA,CDF,FKU,HAWKINS,0,1962/05/23 00:00:00+00,,14,,1,538.8023,,,,19,,1960,3395328.617,9447.60506
14775,1962,CA,CDF,MMU,LIGHTNING #2,0,1962/09/26 00:00:00+00,,14,,1,312.769,,,,57,,1960,1995926.371,6072.647562
14776,1962,CA,CDF,MMU,ROADSIDE #5,0,1962/08/08 00:00:00+00,,14,,1,900.9897,,,,43,,1960,5753938.961,8662.676028
14777,1962,CA,USF,BDF, ,0,,,14,,1,397.4889,,,,0,,1960,2340358.387,6698.283595
14778,1962,CA,CDF,RRU,JACKRABBIT,0,1962/07/22 00:00:00+00,,14,,1,2987.006,,,,327,,1960,17597856.17,26333.80391
14779,1962,CA,CDF,RRU,RAWSON,0,1962/08/24 00:00:00+00,,14,,1,12946.26,,,,422,,1960,75787002.04,58669.6343
14780,1962,CA,CDF,RRU,RYAN,0,1962/07/03 00:00:00+00,,14,,1,1418.134,,,,257,,1960,8312892.785,18362.17803
14781,1962,CA,CDF,RRU, ,0,,,14,,1,423.2368,,,,0,,1960,2471607.609,6723.814877
14782,1962,CA,CDF,RRU, ,0,,,14,,1,809.9108,,,,0,,1960,4778016.496,8925.63294
14783,1962,CA,CDF,RRU, ,0,,,14,,1,2653.254,,,,0,,1960,15571593.54,24244.43984
14784,1962,CA,CDF,RRU, ,0,,,14,,1,1491.297,,,,0,,1960,8805137.723,18180.00059
14785,1962,CA,CDF,RRU, ,0,,,14,,1,353.8773,,,,0,,1960,2088417.195,7322.261002
14786,1962,CA,CDF,RRU, ,0,,,14,,1,1619.828,,,,0,,1960,9557325.309,13198.17113
14787,1962,CA,CDF,RRU, ,0,,,14,,1,8238.681,,,,0,,1960,48531578.25,32773.80389
14788,1962,CA,CCO,VNC,CULBERT,0,1962/12/04 00:00:00+00,,14,,1,5314.205,,,,0,,1960,31595877.32,82104.20134
14789,1962,CA,CDF,LNU,THREE SISTERS,0,1962/06/07 00:00:00+00,,14,,1,510.1508,,,,000000C4,,1960,3435458.543,7899.770972
14790,1962,CA,CDF,TCU,TRIPLIT,0,1962/07/07 00:00:00+00,,14,,1,1429.143,,,,50,,1960,9254893.629,10939.62489
14791,1962,CA,CDF,SCU,W.P.R.R. CO. #1,0,1962/05/25 00:00:00+00,,14,,1,165.2557,,,,1,,1960,1071140.98,6408.040144
14792,1962,CA,CDF,AEU,WEBBER CREEK,0,1962/08/17 00:00:00+00,,14,,1,449.7355,,,,145,,1960,2996843.91,9594.779297
14793,1962,CA,CCO,VNC,BLACK MOUNTAIN,0,1962/08/14 00:00:00+00,,14,,1,485.4882,,,,0,,1960,2895195.594,6983.337051
14794,1962,CA,CDF,MMU,BOWERS,0,1962/08/27 00:00:00+00,,14,,1,7738.231,,,,41,,1960,49702776.12,29707.20889
14795,1962,CA,CDF,AEU,BUCKEYE,0,1962/08/16 00:00:00+00,,14,,1,870.4404,,,,143,,1960,5791586.148,16431.20975
14796,1962,CA,CDF,LNU,CACHE CREEK,0,1962/08/20 00:00:00+00,,14,,1,701.985,,,,56,,1960,4708777.129,14017.85329
14797,1962,CA,CDF,LNU,COW MOUNTAIN,0,1962/08/27 00:00:00+00,,14,,1,187.141,,,,66,,1960,1258537.602,6491.201215
14798,1962,CA,CDF,CZU,CROCKER #6,0,1962/06/22 00:00:00+00,,14,,1,370.1533,,,,38,,1960,2396285.348,7709.560966
14799,1962,CA,CDF,MMU,FERGUSON,0,1962/09/01 00:00:00+00,,14,,1,469.1258,,,,43,,1960,3005290.586,9117.566015
14800,1962,CA,CDF,SNU,GROVES,0,1962/01/09 00:00:00+00,,14,,1,298.6344,,,,6,,1960,1995306.039,6672.179648
14801,1962,CA,CDF,FKU,PINCUSHION,0,1962/09/26 00:00:00+00,,14,,1,571.944,,,,97,,1960,3630707.039,7657.238889
14802,1962,CA,CDF,FKU,PITTMAN HILL,0,1962/07/01 00:00:00+00,,14,,1,314.9217,,,,41,,1960,1996730.055,5580.012105
14803,1962,CA,USF,CNF, ,0,,,9,,1,593.0933,,,,10,,1960,3409311.887,8223.210612
14804,1962,CA,USF,CNF, ,0,,,9,,1,67.84084,,,,9,,1960,389757.3711,3154.763264
14805,1962,CA,USF,BDF, ,0,,,14,,1,36.98578,,,,0,,1960,219987.1289,1911.535118
14806,1962,CA,CDF,BDU,BROOK,0,1962/08/16 00:00:00+00,,14,,1,1778.127,,,,245,,1960,10561044.14,16527.70497
14807,1962,CA,USF,ENF, ,0,,,9,,1,9.658219,,,,148,,1960,64661.78516,986.3595484
